w10
0
0
0
0
0.151721978558108
0.151721978558108
0.130047410192664
0.111082162872901
0.0966324506292714
0.171362394515151
0.162577626276126
0.148297426733197
0.135791455481187
0.125198782143102
0.116146018444356
0.108321094560412
0.158949803117489
0.152931964530799
0.144566185419353
0.136919587192813
0.132238489983162
0.161550434404328
0.155800934839843
0.160140171443712
0.153908134050119
0.147748896686899
0.142048595425784
0.154907526099462
0.150009298670987
0.144845714467671
0.140006704833124
0.151098442580446
0.14685581516126
0.142411743320659
0.13821586288748
0.165016357646188
0.161280793784364
0.156938258056833
0.152802853088003
0.148879396636582
0.145152497780777
0.141607750241811
0.138232110758537
0.147772950121847
0.144701125438324
0.141488670000892
0.138409922651141
0.135462242026122
0.132637549727119
0.13108580339731
0.128485067128151
0.125964186293587
0.123539939743999
0.121207269627451
0.118961088904833
0.116796673375772
0.114709636728318
0.11269590098046
0.110751669849472
0.108873404833131
0.107057803688057
0.105301781029459
0.103602450812188
0.101957110483602
0.100363226624953
0.0988184219206564
0.0973204633143138
0.0958672512272454
0.0944568097299365
0.125663407016011
0.124333029414181
0.122587704316736
0.120884512132981
0.134381515158012
0.132769721662906
0.13100154383188
0.129277261732361
0.127597754760158
0.125961333725571
0.124366361791069
0.122811283596926
0.121294620648254
0.119814966629014
0.118370983049869
0.116961395207174
0.131736489523193
0.130392105670237
0.128895100107473
0.127430020268482
0.12599785248951
0.12459752259645
0.123227980721564
0.121888222414075
0.120577286448952
0.119294252528804
0.118038239128294
0.116808401473358
0.115603929645518
0.114424046802353
0.113268007505897
0.112135096151419
0.111024625489596
0.109935935235699
0.110244532266109
0.109197523359102
0.108157480601875
0.107136943000388
0.106135484846667
0.105152577112718
0.104187709068658
0.105209977765514
0.104279730363115
0.103348668612978
0.102433934136109
0.101535250061213
0.100652198904867
0.0997843762547715
0.0989313915182895
0.099280633193061
0.0984562049304086
0.0976357038296395
0.0968286857564394
0.0960348995464423
0.0952540230484065
0.094485743852035
0.093729759542127
0.0929857773070716
0.0922535135606487
0.0915326935815242
0.0908230511695192
0.0901243283177518
0.0894362748998009
0.088758648371096
0.0880912134837841
0.0874337420143685
0.0867860125034584
0.0861478100070031
0.0855189258584273
0.0848991574411107
0.0842883079706934
0.0836861862867139
0.0830926066531175
0.0848508316353444
0.0842737996446977
0.0836886214954885
0.0831114036897029
0.0825420933393934
0.0819805298009495
0.0814265560201482
0.0808800191548085
0.0803407704394433
0.0798086650502669
0.0792835619754993
0.0787653238907573
0.0782538170393025
0.0777489111169258
0.0772504791612615
0.0767583974453316
0.076272545375135
0.0757928053911017
0.0879857760218999
0.108762566085953
0.124154993363589
0.123491806985016
0.122739352479782
0.121995425931679
0.121260459749166
0.120534296499572
0.119816778986264
0.119107753712737
0.118407070794688
0.117714583854498
0.117030149919269
0.116353629322404
0.115684885608579
0.115023785441975
0.114370198517633
0.113723997475824
0.113085057819301
0.112453257833324
0.111828478508355
0.111210603465315
0.110599518883302
0.109995113429686
0.116678785696197
0.116087414118618
0.11546346339297
0.114845977147658
0.114235059351928
0.113630606840625
0.113032517524646
0.112440691447351
0.111855030734788
0.11127543954176
0.110701823999531
0.110134092165134
0.109572153972243
0.10901592118353
0.108465307344474
0.108188975420915
0.107649347026166
0.107113758038934
0.106583465689051
0.106058398247684
0.105538478902859
0.105023632309424
0.104513784585256
0.104008863276076
0.103508797321122
0.103013517019808
0.102522953999328
0.102037041183197
0.101555712760665
0.101078904157005
0.102996255953939
0.102528298064323
0.102053660940111
0.101583347646238
0.101117349194457
0.100655606705156
0.100198062138665
0.099744658504858
0.101562069341355
0.101116780687315
0.100665393712465
0.100217974328893
0.0997745144446969
0.0993349619257105
0.098899265356083
0.0984673742172756
0.0980392388694138
0.0976148105322703
0.0971940412667364
0.0967768839567694
0.0963632922918046
0.0959532207496149
0.0955466245796072
0.0951434597865416
0.0947436831146604
0.0943472520322165
0.093954124716388
0.0935642600385689
0.0935262798258546
0.0931428197437293
0.103213633469908
0.102835004121356
0.102417135159939
0.102002477885256
0.101591164089433
0.101183154177892
0.100778408504229
0.100376888051142
0.105388035813877
0.10499285121525
0.104579564800294
0.104169436475234
0.103762512098579
0.103358754592861
0.102958127133021
0.107882817564049
0.107488341981164
0.109480828848684
0.109072127928603
0.108657427819328
0.108245834883748
0.107837348312999
0.107431933201075
0.107029555035728
0.106630179819367
